Unqid,Country,GOVERNMENT OFFICE REGION,Gender,Age,Marital Status,N People Household,N People Household < 18,Ethnicity,Spouse/partner's ethnic group,National Identities,Main National Identity,Main National Identity - EQ2 and EQ3 ,Belong Religion,Religion,Christian denomination,Muslim denomination,Importance of Religion,Religious Activities W Other People-How Often,Religious Activities Self- How Often,Party Identification,Closer to Party,Which Party Closer,Strength of Party Identification,Interest in 2010 General Election,On Electoral Register-Where Living,On Electoral Register-Another Address,On Electoral Register-No,On Electoral Register-DK,On Electoral Register-Refused,R Filled in Voter Form Themselves,Who filled in voter form for R,Voter form in English?,Not on Register: Not Entitled to Vote,Not on Register: Mistake,Not on Register: Don't Know How to Register,Not on Register: Don't Want Other People ,Not on Register: Not Interested,Not on Register: Did Not Receive Application,Not on Register: Recently Moved,Not on Register: Couldn't be Bothered,Not on Register: Other,Not on Register: Don't Know  ,Not on Register: Refused,Not on Register- Prompted,Other Reason - R not on Electoral Register,Feelings-Labour Party,Feelings-Conservative Party,Feelings-Liberal Democrats,Feelings-Green Party,Feelings_BNP,Feelings-UKIP,Feelings-SNP,Feelings-Plaid Cymru,Trust-Parliament at Westmister,Trust-British Politicians Generally,Trust-Police,Feelings-Gordon Brown,Feelings-David Cameron,Feelings-Nick Clegg,Feelings-Alex Salmond,Feelings-Ieuan Wyn Jones,Whether Political Party Represents R's Views,Party Represents R's Views Best,Democracy Satisfaction,Volunteered Involved Politics Comm Affairs,"Last Few Yrs Vol Org, Charity, Sports Club",Protest Last 12 Months,Petition Last 12 Months,Boycott Last 12 Months,Given Money Political Cause Last 12 Months,Interest in Politics,Most Important Issue,Party Best Most Important Issue,Labour Handle-Crime,Labour Handle-Immigration,Labour Hanlde-NHS,Labour Handle-Risk Terrorism,Labour Handle-Economy Generally,Gov Treats People Like R Fairly,Gov Treats R's Ethnic Group fairly,Big Gap-R Expect and Receive,Big Gap-R's Ethnic Group Expect and Receive,Pol Activity-Good Way Benefits Self & Family,Pol Activity-Too Much Time & Effort,Pol Activity-Good Way Group Benefits,Every Citizen's Duty to Vote,Family & Friends Think Voting Waste Time,Opps for Black and Asian Same Any Party,Parties Only Interested in Votes of Black and Asian,Non-White Held Back by Prejudice,Personal Finances-Retrospective,National Economy-Retrospective,Personal Finances-Prospective,National Economy-Prospective,Br Economic Difficulties-Party Best,Tax Less-Spend More-Self',Tax Less-Spend More-Labour Party,Tax Less-Spend More-Cons Party,Tax Less-Spend More-Lib Dems,Tax Less-Spend More-SNP,Tax Less-Spend More-Plaid Cymru,Reduce Crime-Protect Rights-Self,Reduce Crime-Protect Rights-Labour Party,Reduce Crime-Protect Rights-Conservative Party,Reduce Crime-Protect Rights-Lib Dems,Reduce Crime-Protect Rights-SNP,Reduce Crime-Protect Rights-Plaid Cymru,Need Gov Improve Opports Blacks Asians-Self,Need Gov Improve Opports Blacks Asians-Labour Party,Need Gov Improve Opports BLacks Asians-Conservatives,Need Gov Improve Opports Blacks Asians-Lib Dems,Need Gov Improve Opports Blacks Asians-SNP,Need Gov Improve Opports Blacks Asians-Plaid Cymru,Most People Can be Trusted,Feel Sense Satisfaction When Vote,People Too Busy to Vote,Most People Around Here Vote,Influence on Politics,British Or Ethnicity,Religon Or Ethnicity,British Or Religion,Amount Common with others from R's Ethnic Group,Amount Common with others from R's Religion,Amount Common with British People,Politcal Parties Campaigned Specifically for Black/Asain Votes,Campaigned Specifically for Black/Asain Votes - Labour,Campaigned Specifically for Black/Asain Votes - Conservatives,Campaigned Specifically for Black/Asain Votes - Lib Dem,Campaigned Specifically for Black/Asain Votes - SNP,Campaigned Specifically for Black/Asain Votes - Plaid Cymru,Campaigned Specifically for Black/Asain Votes - Green Party,Campaigned Specifically for Black/Asain Votes - UKIP,Campaigned Specifically for Black/Asain Votes - BNP,Campaigned Specifically for Black/Asain Votes - Respect,Campaigned Specifically for Black/Asain Votes - Other,Campaigned Specifically for Black/Asain Votes - Don't Know,Campaigned Specifically for Black/Asain Votes - Refused,Political Parties Campaigned Specifically White Prejudice,Campaigned Specifically White Prejudice Votes - Labour  ,Campaigned Specifically White Prejudice Votes - Conservatives,Campaigned Specifically White Prejudice Votes - Lib Dem ,Campaigned Specifically White Prejudice Votes - SNP ,Campaigned Specifically White Prejudice Votes - Plaid Cymru ,Campaigned Specifically White Prejudice Votes - Green Party  ,Campaigned Specifically White Prejudice Votes - UKIP ,Campaigned Specifically White Prejudice Votes - BNP,Campaigned Specifically White Prejudice Votes - Other ,Campaigned Specifically White Prejudice Votes - Don't Know,Campaigned Specifically White Prejudice Votes - Refused ,Pol Know-Polling Stations Close 10 PM,Pol Know-Min Voting Age 16,Pol Know-Chancellor Exchequer Sets Int Rates,Pol Know-Any Reg Voter Can Have Postal Ballot,Pol Know-Labour has the most MP's Ethnic Minorities,Black/Asian maintain own Values & Beliefs,Black/Asian Mix and Integrate,Send Christmas Cards,Send Valentine Cards,Send Mother or Father's Day Card,Put up Christmas Tree,Wear a Poppy,Give Presents at Christmas,Amount Racial Prejudice Britain Today,Racial Prejudice Groups: Asian People,Racial Prejudice Groups: Black People,Racial Prejudice Groups: Chinese People,Racial Prejudice Groups: White People,Racial Prejudice Groups: Mixed Race People,Racial Prejudice Groups: Buddhists,Racial Prejudice Groups: Hindus,Racial Prejudice Groups: Jews,Racial Prejudice Groups: Muslims,Racial Prejudice Groups: Sikhs,Racial Prejudice Groups: Asylum seekers/ Refugees,Racial Prejudice Groups: New immigrants,Racial Prejudice Groups: Eastern Europeans,Racial Prejudice Groups: All/anyone/everyone,Racial Prejudice Groups: All ethnic minorities/ non-whites,Racial Prejudice Groups: Other,Racial Prejudice Groups: None,Racial Prejudice Groups: Don't Know,Racial Prejudice Groups: Refused,More or Less Prejudice Against R's Religion,More or Less Prejudice Against R's Ethnic Group,Better Or Worse For Ethnic Minorities in Britian ,Better Or Worse For R's Ethnic Group in Britian ,Better Or Worse For People from R's Religion in Britian ,Party Best For Ethnic Minorities,Blacks Asians Should Be Given Job Prefs,Diff Ethnic Groups Should Keep Customs,Immigrants Increase Crime Rates,Immigrants Good For Economy,Send Asylum Seekers Home Immediately,Self Completion,Why Not Self Completion: Didn't like computer,Why Not Self Completion: Eyesight problems,Why Not Self Completion: Other disability,Why Not Self Completion: Objected to study,Why Not Self Completion: Confidentiality,Why Not Self Completion: Can't read/write,Why Not Self Completion: Ran out of time,Why Not Self Completion: Language problems,Why Not Self Completion: Couldn't be bothered,Why Not Self Completion: Tending to Children,Why Not Self Completion: Others Present in ,Why Not Self Completion: Other,Vote 2010 General Election?,Party Vote 2010 General Election,Reason for Vote,Party Really Prefer,How Cast Vote 2010 General Election,Vote in May 2005 General Election,Vote May 6 2010 Local Election,Party Vote May 6 2010 Local Election,Approve Br Involvement War in Afghanistan,How is War in Afghanistan Going?,Likelihood Defeat Taliban Once & For All,Br Benefit Long Run War in Afghanistan,War in Afghanistan-Threaten R & Family,War in Afghanistan-Strong Moral Case,War in Afghanistan-Damage Br Interests,Comfort Speaking to: Nun in Traditional Dress,Comfort Speaking to: Jewish Man in Full Hasidic Traditional Dress,Comfort Speaking to: Sikh in Traditional Dress,Comfort Speaking to: Muslim Woman without Full Veil (Hijab),Comfort Speaking to: Muslim Woman with Full Veil (Niqab),Sharia Courts Introduced in Britain,Bothered: Close Relative Married a White Person,Bothered: Close Relative Married a Black Person,Bothered: Close Relative Married a Asian Person,Bothered: Close Relative Married a Muslim Person,Support Violent Demos: Gov Start a War R Disagrees With,Support Violent Demos: Unfair Tax Increase,Support Violent Demos: Protest Against Job Cuts,Gov Start a War R Disagrees With: Destroying Property,Gov Start a War R Disagrees With: Attacking Police Officers,Gov Start a War R Disagrees With: Neither,Gov Start a War R Disagrees With: Don't Know,Gov Start a War R Disagrees With: Refused,Unfair Tax Increase: Destroying Property,Unfair Tax Increase: Attacking Police Officers,Unfair Tax Increase: Neither,Unfair Tax Increase: Don't Know,Unfair Tax Increase: Refused,Protest Against Job Cuts: Destroying Property,Protest Against Job Cuts: Attacking Police Officers,Protest Against Job Cuts: Neither,Protest Against Job Cuts: Don't Know,Protest Against Job Cuts: Refused,Experienced Discrimination in Last 5 Years,Frequency of Discrimination,Discrimination: Ethnicity Race or Skin Colour,Discrimination: Language Or Accent,Discrimination: Religion,Discrimination: Age ,Discrimination: Gender,Discrimination: Sexuality,Discrimination: Disability,Discrimination: None of These,Discrimination: Don't Know,Discrimination: Refused,Discrimination Situations: On the Street,Discrimination Situations: Shop Bank ,Discrimination Situations: Work Job Promotion,Discrimination Situations: Police Or Courts,Discrimination Situations: School College Or University,Discrimination Situations: Immigration Or Other Gov Officials,Discrimination Situations: Friends & Neighbours,Discrimination Situations: Family Gatherings,Discrimination Situations: None of These,Discrimination Situations: Don't Know,Discrimination Situations: Refused,Ethnic Cultural Or Religious Association in R's Local Area,Take Part in Ethnic Cultural Or Religious Association 12 Months,Take Part Other Association 12 Months,Organisation Involved in: Sports Club or Team,Organisation Involved in: Hobby Club,Organisation Involved in: Charity Group,Organisation Involved in: Political or Citizens Group,Organisation Involved in: Children's School Group,Organisation Involved in: Religious,Organisation Involved in: Other,Organisation Involved in: Don't Know,Organisation Involved in: Refused,Members Same Ethnicity Religion: Sports Club,Members Same Ethnicity Religion: Hobby Club,Members Same Ethnicity Religion: Charity Group,Members Same Ethnicity Religion: Political Or Citizens Group,Members Same Ethnicity Religion: Children's School Group,Members Same Ethnicity Religion: Other Associations,Members Same Ethnicity Religion: Friends,Members Same Ethnicity Religion: Work,Members Same Ethnicity Religion: Neighbourhood,Members Same Ethnicity Religion: Place Of Worship,Place of Worship Encouraged Members to Vote,Friend Try Convince R How Vote 2010,Family Try Convince R How Vote 2010,Fellow Worker Try Convince R How Vote 2010,Place of Worship Someone Try Convince R How Vote 2010,Neighbourhood Someone Try Convince R How Vote 2010,Cultural religious club Someone Try Convince R How Vote 2010,Other club Someone Try Convince R How Vote 2010,Other Person Try Convince R How Vote 2010,No one Tried Convince R how Vote 2010,DK Someone Try Convince R How Vote 2010,Refused Someone Try Convince R How Vote 2010,R Read Daily Newspaper,Which Daily Newspaper Read Most Often,Reads Another Paper Focused On R's Ethnic Or Religious Group,Main Ethnic Or Religious Paper,Media Sources used for Election: Newspapers,Media Sources used for Election: Magazines,Media Sources used for Election: TV,Media Sources used for Election: Radio,Media Sources used for Election: Internet,Media Sources used for Election: None of These,Media Sources used for Election: Don't Know,Media Sources used for Election: Refused,Most Important Source of Info about Election,Media Source Specific to: R's Ethnic Group,Media Source Specific to: R's Religious Group,Media Source Specific to: R's Everyone,Media Source Specific to: R's Don't Know,Media Source Specific to: R's Refused,Parties Contact R,Labour Contact R,Conservatives Contact R,Lib Dems Contact R,SNP Contact R,Plaid Cymru Contact R,Greens Contact R,UKIP Contact R,BNP Contact R,Independent Contact R,Respect Contact R,Other Party Contact R,DK Party Contact R,Refused Party Contact R,Canvasser Same Ethnic Group: Labour,Canvasser Same Ethnic Group: Conservative,Canvasser Same Ethnic Group: Liberal Democrat,Canvasser Same Ethnic Group: Scottish National Party,Canvasser Same Ethnic Group: Plaid Cymru,Canvasser Same Ethnic Group: Green party,Canvasser Same Ethnic Group: UKIP,Canvasser Same Ethnic Group: BNP,Canvasser Same Ethnic Group: Other Party,Uses Internet,Daily Internet-Get or Exc Info 2010 Elec,Country of Birth,Father's Country of Birth,Mother's Country of Birth,Both Parents Born in Same Country,Marker for q102,Year or Age came to Britain (RAW),Family in R's Country of Birth,Been to Country of Birth Since Coming to Britain,Number of Times Been to Country of Birth ,Frequency of Contact with Family in Country of Birth,Interest in Politics of Country of Birth,Family in Father's Country of Birth,Been to Father's Country of Birth: Last 5 Years,Frequency of Contact with Family in Father's Country of Birth,Interest in Politics: Father's Country of Birth,Family in Mother's Country of Birth,Been to Mother's Country of Birth: Last 5 Years,Frequency of Contact with Family in Mother's Country of Birth,Interest in Politics: Mother's Country of Birth,British Citizen?,Citizenship of Other Country,R Came to Britain: Accompanying or Joining Family,R Came to Britain: Accompanying or Joining Spouse,R Came to Britain: Student,R Came to Britain: Better Life,R Came to Britain: Freedom,R Came to Britain: Earn Money,R Came to Britain: Just to Live in Britain,R Came to Britain: Poverty ,R Came to Britain: War,R Came to Britain: Persecution,R Came to Britain: To Marry,R Came to Britain: Other,R Came to Britain: Don't Know,R Came to Britain: Refused,Partner/ Family Came to Britain: Born in Britain,Partner/ Family Came to Britain: Accompanying Joining Family,Partner/ Family Came to Britain: Accompanying Joining Spouse,Partner/ Family Came to Britain: Student,Partner/ Family Came to Britain: Better Life,Partner/ Family Came to Britain: Freedom,Partner/ Family Came to Britain: Earn Money,Partner/ Family Came to Britain: Just to Live in Britain,Partner/ Family Came to Britain: Poverty,Partner/ Family Came to Britain: War,Partner/ Family Came to Britain: Persecution,Partner/ Family Came to Britain: Other,Partner/ Family Came to Britain: Don't Know,Partner/ Family Came to Britain: Refused,Parents Came to Britain: Accompanying Joining Family,Parents Came to Britain: Accompanying Joining Spouse,Parents Came to Britain: Student,Parents Came to Britain: Better Life,Parents Came to Britain: Freedom,Parents Came to Britain: Earn Money,Parents Came to Britain: Just to Live in Britain,Parents Came to Britain: Poverty,Parents Came to Britain: War,Parents Came to Britain: Persecution,Parents Came to Britain: Did Not Come to Britain,Parents Came to Britain: Other,Parents Came to Britain: Don't Know,Parents Came to Britain: Refused,English Main Language?,Main Language,How Good at English,Own Rent Accommodation,Own Outright-Mortgage,Rent From?,Trade Union Staff Assoc Member,Ever TU Staff Assoc Member,Age Finished Education,British Qualifications?,Highest Qualification,Overseas Qualifications?,Type of Overseas Qualifications,R-Physical Mental Impairment,Annual Household Income,Main Source Income,R's Employment Status,Partner's Employment Status,R Employed or Self-employed?,Partner Employed or Self-employed?,R-Type of Work,Partner-Type of Work,R Works for Private or Non-Private Firm,Type of Non- Private Firm: R,Partner Works for Private or Non-Private Firm,Type of Non- Private Firm: Partner,Ethnicity of Workplace Owners,Internet Access,Willing To Let Add Admin Information,Re-contact,Translator Used,Language of Interview,TNS-BMRB Recontact,No of dwelling units,N Eligible People in HH ,Area,Date of interview,Five Ethnicities,Ethnic Mix Stratum,Final Stratum,Strat order,Completed Mailback,Care Which Party Wins,Labour Looks After Working Class People,Labour Looks After Middle Class People,Labour Looks After Unemployed,Labour Looks After Big Business,Labour Looks After Trade Unions,Labour Looks After Blacks & Asians,Labour Looks After Women,Labour Looks After Pensioners,Conservatives Look After Working Class People,Conservatives Look After Middle Class People,Conservatives Look After Unemployed,Conservatives Look After Big Business,Conservatives Look After Trade Unions,Conservatives Look After Blacks & Asians,Conservatives look After Women,Conservatives Look After Pensioners,Lib Dems Look After Working Class People,Lib Dems Look After Middle Class People,Lib Dems Look After Unemployed,Lib Dems Look After Big Business,Lib Dems Look After Trade Unions,Lib Dems Look After Blacks & Asians,Lib Dems Look After Women,Lib Dems Look After Pensioners,Elections Keep Politicians Accountable,Elections Voters Express But Not Change,Elections Voters Tell Politicians What Is Impt,Parties Big Diff Say & Do,Parties Too Much Time Bickering,Parties Find Good Candidates,Women MPs Rep Womens Interests Better,Men Better Suited Politics Than Women,Women Need Get More Involved in Politics,Husband Earn Wife Care Home & Family,Black & Asian MPS Rep B & A Interests Better,More Black & Asian in Parliament Better for Ethnic Minorities,Problems Not Dealt With Until Ethnic Minorities Have Own Parties,Use Terms Left & Right?,Left-Right Self Placement,Ordinary People Get Fair Share Wealth,One Law For Rich & One Law For Poor,No Need For Strong Trade Unions,Private Enterprise Best For Ec Problems,Young People Not Enough Respect Values,Censorship Necessary Uphold Moral Values,Public Services & Industries Should be State Owned,Gov Responsibility to Provide Everyone a Job,Homosexual Relations Wrong,People Should Be Allowed Protest,Should Be More Tolerant Unconv Lifestyles,Anti-Dem Parties Should Not Be Allowed,Worry Too Much Envir Not Enough Jobs,Put Terrorists Jail No Trial,Democracy-Maj Right Protect Own Culture,Democracy-Right Ban Violent Pol Groups,True Democracy-Majority Resp Protect Min Rights,Democracy-Nothing More Right Vote Elections,True Democracy-Redistribute Wealth,True Democracy-Influence Decisions Daily Lives,Immigrants Take Jobs,Immigrants Enrich Culture,Immigrants Increase Threat Terrorism,Lots Immigrants Threaten English Language,Discuss Politics-Spouse or Partner,Discuss Politics-Other Family Members,Discuss Politics-Friends,Discuss Politics-Neighbours,Discuss Politics-Fellow Workers,Discuss Politics-Members Place of Worship,Discuss-Spouse or Partner-Support Your Party,Discuss-Other Family Members-Support Your Party,Discuss-Friends-Support Your Party,Discuss-Neighbours-Support Your Party,Discuss-Fellow Workers-Support Your Party,Discuss-Members Place of Worship-Support Your Party,Diff Cultures Celebrate Common Not Diffs,R's Obligations Mainly People Know,Global Diffs Too Great to Manage,R Is Citizen Of World,R Sensitive Other Cultures & Religions,Protect Own Way Life Not Worry About Others,How Long R Live in Neighbourhood,Attachment to Neighbourhood,Attachment to Constituency,R Belong to Neighbourhood,Friends in Neighbourhood Impt,R Similar to People in Neighbourhood,R Talk to People in Neighbourhood,Everyone in Britain Enjoys Equal Rights,In Britain Speak Mind Without Fear,In Britain People Have Power to Change Gov,Most People In Britain have Basic Necessities,Neither Politics Nor Protests get Black & Asian People Anywhere,Black & Asian Don't Have Same Opportunities as White,Black & Asian Stopped by Police for No Reason,New Immigrants to Britain Should be Helped to Learn English?,"Ethnic Minorities Have Integrated a Lot, Now White People's Turn",Ethnic Minorities Practice Culture & Religion at Work & School Via Special Rules,Rarely Conflict Between R's Culture and British Custom,People of R's Ethnicity Should Mix With White People,Ethnic Minorities Never as Successful Unless They Integrate,Some Ethnic Groups Make Things Worse by Drawing Attention to Differences ,Schools With Parents Different Countries-Provide Separate Religious Instruction,Schools With Parents Different Countries-Allow Wear Traditional Dress,Gov Should Treat Minorities Same as Majority,Gov Should Give Special Treatment to Minorities,Women Should Have Same Opportunity to Work,In Democracy Will of Majority Should Prevail,Gov Must Protect Interests of Minorities,Minorities Should Adopt Majority Way of Life,Place of Worship Involved in Politics?,Radical Islamists-Should Not Allow Make Speech,Radical Islamists-Should Not Allow Run for Office,Radical Islamists-Should Not Allow Rallies and Demonstrations,Radical Islamists-Should Not allow Enter or Live in Britain,Time To Complete Questionnaire,Date,Month,Gender,Age,Request Summary of Study,Press Association ID,Trimmed Design Weight,Trimmed F2F Weight (ONLY FOR ANALYSIS WITHIN EACH ETHNICITY),Trimmed F2F Weight (ANALYSIS OF ALL 5 GROUPS TOGETHER),Trimmed Mailback Weight (ONLY FOR ANALYSIS WITHIN EACH ETHNICITY),Trimmed Mailback Weight (ANALYSIS OF ALL 5 GROUPS TOGETHER),Validated vote with imputation,Validated vote without imputation,Religion- for merging with main BES,IMDRankEnglandBanded,IncomeRankEnglandBanded,EmploymentRankEnglandBanded,ChildWellbeingRankEnglandBanded,CrimeandDisorderRankEnglandBande,LivingEnvironmentRankEnglandBand,EducationSkillsandTrainingRankEn,BarriersToHousingandServicesRank,DeprivationAffectingChildrenRank,DeprivationAffectingOlderPeopleR,HealthDeprivationandDisabilityRa,OverallRankWalesBanded,IncomeRankWalesBanded,EmploymentRankWalesBanded,HealthlRankWalesBanded,EducationRankWalesBanded,AccessToServiceRankWalesBanded,HousingRankWalesBanded,PhysicalEnvironmentRankWalesBand,CommunitySafetyRankWalesBanded,SIMD2009RankScotlandBanded,Incomedomain2009rankScotlandBand,Employmentdomain2009rankScotland,Healthdomain2009rankScotlandBand,EducationSkillsandTrainingdomain,Housingdomainrank200420062009Sco,GeographicAccessdomain2009rankSc,SIMDCrime2009rankScotlandBanded,BCpercentage2,BApercentage2,AIpercentage2,APpercentage2,ABpercentage2,ONWpercentage2,NWpercentage2,Boost,AdjustedPSUSamplingProbability,BoostAdjustedPSUSamplingProbabil,NonBangFinalSamplingProbability,BangFinalSamplingProbability,CitizenadjBC,CitizenadjBA,CitizenadjIn,CitizenadjPa,CitizenadjBang,Citizenadjtotal,Popdensity,Intno,Inteth,Intsex,PSUIdentifier
100011,1,7,1,31,1,9,4,8,10,5,,5,1,4,,1,2,1,2,2,,,2,2,1,0,0,0,0,1,,1,,,,,,,,,,,,,,9,4,8,5,0,3,,,5,3,5,7,3,7,,,1,1,2,2,2,2,2,2,2,3,1,2,2,2,3,2,2,2,2,4,4,4,4,4,2,2,2,1,2,3,2,2,1,1,5,6,5,4,,,5,4,4,7,,,7,7,5,6,,,2,3,4,2,2,3,3,3,1,1,2,2,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,-1,2,1,2,2,1,3,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,3,3,5,1,4,4,4,2,3,1,,,,,,,,,,,,,2,,,,,1,2,,4,3,6,4,4,4,2,1,2,1,1,1,3,4,3,,,2,2,1,,,,,,,,,,,0,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,2,1,1,0,1,0,0,0,0,0,0,0,,2,,,,,3,4,4,1,2,1,0,0,0,0,0,0,0,0,0,0,1,13,2,,0,0,0,0,1,0,0,0,,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,,1,,,,,,,1,1,1,6,6,1,,,,,,,,1,1,3,5,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,,1,1,,3,3,20,1,6,2,,2,13,1,1,7,1,,7,9,1,,,,3,1,2,2,2,,2,1,5,139,20100508,4,9,90,8674,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329,2.490315049,1.804356063,1.603379325,,,2,-93,11,20,15,25,65,11,18,51,25,17,9,18,,,,,,,,,,,,,,,,,,0.03,0.06,0.26,0.29,0.05,0.08,0.78,0,0.106964693,0,0.004052826,0.004052826,42.8,138.16,304.94,359.52,74.16,919.58,5828,69073,4,1,1148
100013,1,3,2,49,6,1,,3,,5,,5,1,1,3,,3,6,2,2,,,3,3,1,0,0,0,0,1,,1,,,,,,,,,,,,,,3,0,1,4,0,-1,,,0,0,0,1,0,0,,,2,,4,2,4,2,2,2,2,4,4,1,5,5,2,2,4,3,3,1,1,4,1,1,2,1,1,1,3,2,2,3,1,3,3,4,-1,-1,,,2,-1,-1,5,,,10,3,5,2,,,2,5,2,3,0,,,,,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,-1,-1,1,-1,,,2,3,3,1,3,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,-1,2,,3,-1,3,5,5,3,3,1,,,,,,,,,,,,,2,,,,,2,2,,5,4,0,5,3,1,1,1,1,1,1,2,,5,5,5,5,-1,2,2,,,,,,,,,,,,,,,,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,2,2,,,,,,,,,,,,,,,,4,3,3,-1,-1,0,0,0,0,0,0,0,0,1,0,0,1,2,1,11,1,0,1,0,0,0,0,0,3,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,2,,1,12,1,,,,,,,,,-1,2,,5,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,2,,1,3,3,17,2,,2,,2,4,1,1,,1,,8,,2,5,,,,1,1,1,2,,1,1,1,315,20100508,1,3,33,4366,1,2,2,1,2,1,3,3,3,4,3,1,2,1,3,2,-3,-3,-1,-3,4,3,4,3,2,3,3,1,2,2,1,3,2,-3,3,4,3,2,2,2,4,4,1,4,4,2,3,3,2,3,3,2,3,3,2,3,2,3,3,2,3,3,2,3,3,4,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,10,2,-1,2,2,-3,-3,2,2,2,2,3,2,2,3,3,3,3,2,5,2,4,2,1,3,2,2,3,2,1,2,5,5,1,6,25,5,-3,49,2,351,0.482984937,0.499649014,0.320862771,0.38678901,0.239474643,2,4,9,14,18,32,86,9,4,21,64,17,4,4,,,,,,,,,,,,,,,,,,0.01,0.01,0.02,0.16,0,0.06,0.28,0,0.059022301,0,0.004179349,0.004179349,19.26,34.54,26.07,212.52,3.09,295.48,4977.419355,62138,7,1,1149
100014,1,3,2,33,1,4,2,8,10,5,,5,1,4,,1,1,5,1,1,2,,,4,1,0,0,0,0,1,,1,,,,,,,,,,,,,,5,6,8,7,0,3,,,7,0,9,3,5,7,,,1,3,3,2,4,2,1,2,2,2,4,-1,1,3,4,1,2,2,2,3,3,4,3,2,2,4,4,2,3,3,2,-1,-1,-1,4,3,6,7,,,4,2,5,2,,,3,3,4,5,,,2,2,3,2,0,2,4,3,2,2,2,-1,,,,,,,,,,,,,-1,,,,,,,,,,,,1,2,2,1,-1,2,2,1,1,1,3,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,4,4,4,-1,4,2,3,3,3,1,,,,,,,,,,,,,1,3,1,,1,-1,1,3,4,3,-1,2,2,3,2,1,1,1,1,1,-1,5,5,,,2,2,2,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,,,,,,4,4,2,2,-1,0,0,0,0,0,0,0,0,1,0,0,2,,2,,0,0,1,0,0,0,0,0,,0,0,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,1,4,6,,,,1,2001,1,1,3,5,5,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,14,2,2,,1,3,3,19,1,9,2,,2,4,1,1,1,1,1,4,4,1,,1,,1,1,1,1,2,,1,1,2,315,20100508,4,3,33,4366,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351,0.965969873,0.831266929,0.738676936,,,1,1,11,14,18,32,86,9,4,21,64,17,4,4,,,,,,,,,,,,,,,,,,0.01,0.01,0.02,0.16,0,0.06,0.28,0,0.059022301,0,0.004179349,0.004179349,19.26,34.54,26.07,212.52,3.09,295.48,4977.419355,62138,7,1,1149
